order_id,order_date,store_id,product_id,product_name,category,quantity,unit_price,discount_amount,sales_amount,payment_method,customer_type
ORD20260425030056,2026-04-25,S010,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20260425030057,2026-04-25,S010,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260425030058,2026-04-25,S010,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20260425030059,2026-04-25,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260425030060,2026-04-25,S010,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260425030061,2026-04-25,S010,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Mobile Pay,Member
ORD20260425030062,2026-04-25,S010,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260425030063,2026-04-25,S010,P007,Red Bean Bun,Bakery,2,3500,0,7000,Mobile Pay,Member
ORD20260425030064,2026-04-25,S010,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260425030065,2026-04-25,S011,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20260425030066,2026-04-25,S011,P003,Cold Brew,Beverage,2,5800,1160,10440,Mobile Pay,Member
ORD20260425030067,2026-04-25,S011,P007,Red Bean Bun,Bakery,2,3500,0,7000,Cash,Member
ORD20260425030068,2026-04-25,S011,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260425030069,2026-04-25,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260425030070,2026-04-25,S011,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260425030071,2026-04-25,S011,P001,Americano,Beverage,1,4500,0,4500,Cash,Guest
ORD20260425030072,2026-04-25,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260425030073,2026-04-25,S012,P005,Butter Croissant,Bakery,1,4200,420,3780,Mobile Pay,Member
ORD20260425030074,2026-04-25,S012,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260425030075,2026-04-25,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260425030076,2026-04-25,S012,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260425030077,2026-04-25,S012,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260425030078,2026-04-25,S012,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Member
ORD20260425030079,2026-04-25,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20260425030080,2026-04-25,S012,P005,Butter Croissant,Bakery,1,4200,0,4200,Cash,Guest
ORD20260425030081,2026-04-25,S012,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260425030082,2026-04-25,S012,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260425030083,2026-04-25,S012,P003,Cold Brew,Beverage,1,5800,580,5220,Mobile Pay,Member
ORD20260426030084,2026-04-26,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Cash,Guest
ORD20260426030085,2026-04-26,S001,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260426030086,2026-04-26,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20260426030087,2026-04-26,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030088,2026-04-26,S001,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20260426030089,2026-04-26,S001,P003,Cold Brew,Beverage,1,5800,580,5220,Credit Card,Member
ORD20260426030090,2026-04-26,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260426030091,2026-04-26,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260426030092,2026-04-26,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260426030093,2026-04-26,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260426030094,2026-04-26,S001,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260426030095,2026-04-26,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030096,2026-04-26,S001,P009,Tiramisu,Dessert,2,7200,0,14400,Credit Card,Guest
ORD20260426030097,2026-04-26,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260426030098,2026-04-26,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260426030099,2026-04-26,S002,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260426030100,2026-04-26,S002,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260426030101,2026-04-26,S002,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260426030102,2026-04-26,S002,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030103,2026-04-26,S002,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260426030104,2026-04-26,S002,P009,Tiramisu,Dessert,1,7200,0,7200,Cash,Member
ORD20260426030105,2026-04-26,S002,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030106,2026-04-26,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030107,2026-04-26,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260426030108,2026-04-26,S002,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260426030109,2026-04-26,S003,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20260426030110,2026-04-26,S003,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260426030111,2026-04-26,S003,P007,Red Bean Bun,Bakery,2,3500,700,6300,Credit Card,Member
ORD20260426030112,2026-04-26,S003,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20260426030113,2026-04-26,S003,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Member
ORD20260426030114,2026-04-26,S003,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260426030115,2026-04-26,S003,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260426030116,2026-04-26,S003,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260426030117,2026-04-26,S003,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Member
ORD20260426030118,2026-04-26,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260426030119,2026-04-26,S003,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260426030120,2026-04-26,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030121,2026-04-26,S003,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260426030122,2026-04-26,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260426030123,2026-04-26,S003,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260426030124,2026-04-26,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260426030125,2026-04-26,S004,P001,Americano,Beverage,2,4500,900,8100,Mobile Pay,Member
ORD20260426030126,2026-04-26,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260426030127,2026-04-26,S004,P008,Basque Cheesecake,Dessert,1,6900,690,6210,Mobile Pay,Member
ORD20260426030128,2026-04-26,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260426030129,2026-04-26,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260426030130,2026-04-26,S004,P005,Butter Croissant,Bakery,1,4200,420,3780,Mobile Pay,Member
ORD20260426030131,2026-04-26,S004,P003,Cold Brew,Beverage,2,5800,0,11600,Mobile Pay,Guest
ORD20260426030132,2026-04-26,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030133,2026-04-26,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030134,2026-04-26,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030135,2026-04-26,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260426030136,2026-04-26,S005,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030137,2026-04-26,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030138,2026-04-26,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260426030139,2026-04-26,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260426030140,2026-04-26,S005,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260426030141,2026-04-26,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260426030142,2026-04-26,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260426030143,2026-04-26,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030144,2026-04-26,S005,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260426030145,2026-04-26,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030146,2026-04-26,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030147,2026-04-26,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260426030148,2026-04-26,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260426030149,2026-04-26,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260426030150,2026-04-26,S006,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260426030151,2026-04-26,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260426030152,2026-04-26,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030153,2026-04-26,S007,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260426030154,2026-04-26,S007,P006,Salt Bread,Bakery,1,3800,380,3420,Mobile Pay,Member
ORD20260426030155,2026-04-26,S007,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20260426030156,2026-04-26,S007,P005,Butter Croissant,Bakery,2,4200,0,8400,Credit Card,Member
ORD20260426030157,2026-04-26,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260426030158,2026-04-26,S007,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260426030159,2026-04-26,S007,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260426030160,2026-04-26,S007,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260426030161,2026-04-26,S007,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260426030162,2026-04-26,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260426030163,2026-04-26,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030164,2026-04-26,S008,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260426030165,2026-04-26,S008,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260426030166,2026-04-26,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030167,2026-04-26,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260426030168,2026-04-26,S008,P005,Butter Croissant,Bakery,1,4200,420,3780,Credit Card,Member
ORD20260426030169,2026-04-26,S008,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Guest
ORD20260426030170,2026-04-26,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260426030171,2026-04-26,S008,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20260426030172,2026-04-26,S008,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20260426030173,2026-04-26,S009,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20260426030174,2026-04-26,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030175,2026-04-26,S009,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260426030176,2026-04-26,S009,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260426030177,2026-04-26,S009,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260426030178,2026-04-26,S009,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260426030179,2026-04-26,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Cash,Guest
ORD20260426030180,2026-04-26,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260426030181,2026-04-26,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260426030182,2026-04-26,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030183,2026-04-26,S009,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260426030184,2026-04-26,S009,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20260426030185,2026-04-26,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030186,2026-04-26,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260426030187,2026-04-26,S009,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260426030188,2026-04-26,S009,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260426030189,2026-04-26,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260426030190,2026-04-26,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030191,2026-04-26,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260426030192,2026-04-26,S010,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Member
ORD20260426030193,2026-04-26,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260426030194,2026-04-26,S010,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260426030195,2026-04-26,S010,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20260426030196,2026-04-26,S010,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Credit Card,Member
ORD20260426030197,2026-04-26,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260426030198,2026-04-26,S010,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260426030199,2026-04-26,S010,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260426030200,2026-04-26,S011,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260426030201,2026-04-26,S011,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20260426030202,2026-04-26,S011,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260426030203,2026-04-26,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260426030204,2026-04-26,S011,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260426030205,2026-04-26,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030206,2026-04-26,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Member
ORD20260426030207,2026-04-26,S012,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260426030208,2026-04-26,S012,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260426030209,2026-04-26,S012,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260426030210,2026-04-26,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260426030211,2026-04-26,S012,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260426030212,2026-04-26,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260426030213,2026-04-26,S012,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260426030214,2026-04-26,S012,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260426030215,2026-04-26,S012,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20260426030216,2026-04-26,S012,P005,Butter Croissant,Bakery,2,4200,0,8400,Mobile Pay,Member
ORD20260426030217,2026-04-26,S012,P005,Butter Croissant,Bakery,2,4200,0,8400,Mobile Pay,Guest
ORD20260427030218,2026-04-27,S001,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260427030219,2026-04-27,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260427030220,2026-04-27,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260427030221,2026-04-27,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260427030222,2026-04-27,S001,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260427030223,2026-04-27,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260427030224,2026-04-27,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260427030225,2026-04-27,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260427030226,2026-04-27,S002,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260427030227,2026-04-27,S002,P004,Strawberry Ade,Beverage,1,6500,0,6500,Cash,Guest
ORD20260427030228,2026-04-27,S002,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260427030229,2026-04-27,S002,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260427030230,2026-04-27,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260427030231,2026-04-27,S002,P001,Americano,Beverage,2,4500,900,8100,Mobile Pay,Member
ORD20260427030232,2026-04-27,S002,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260427030233,2026-04-27,S002,P007,Red Bean Bun,Bakery,2,3500,0,7000,Credit Card,Guest
ORD20260427030234,2026-04-27,S002,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Member
ORD20260427030235,2026-04-27,S002,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260427030236,2026-04-27,S003,P008,Basque Cheesecake,Dessert,1,6900,690,6210,Cash,Member
ORD20260427030237,2026-04-27,S003,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260427030238,2026-04-27,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260427030239,2026-04-27,S003,P002,Cafe Latte,Beverage,2,5200,1040,9360,Mobile Pay,Member
ORD20260427030240,2026-04-27,S003,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260427030241,2026-04-27,S003,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260427030242,2026-04-27,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Cash,Member
ORD20260427030243,2026-04-27,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260427030244,2026-04-27,S004,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260427030245,2026-04-27,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260427030246,2026-04-27,S004,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260427030247,2026-04-27,S004,P001,Americano,Beverage,2,4500,900,8100,Credit Card,Member
ORD20260427030248,2026-04-27,S004,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20260427030249,2026-04-27,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260427030250,2026-04-27,S004,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260427030251,2026-04-27,S004,P009,Tiramisu,Dessert,1,7200,720,6480,Mobile Pay,Member
ORD20260427030252,2026-04-27,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260427030253,2026-04-27,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260427030254,2026-04-27,S005,P003,Cold Brew,Beverage,1,5800,580,5220,Mobile Pay,Member
ORD20260427030255,2026-04-27,S005,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20260427030256,2026-04-27,S005,P006,Salt Bread,Bakery,2,3800,0,7600,Credit Card,Guest
ORD20260427030257,2026-04-27,S005,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20260427030258,2026-04-27,S005,P006,Salt Bread,Bakery,1,3800,380,3420,Mobile Pay,Member
ORD20260427030259,2026-04-27,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260427030260,2026-04-27,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260427030261,2026-04-27,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260427030262,2026-04-27,S006,P006,Salt Bread,Bakery,1,3800,380,3420,Mobile Pay,Member
ORD20260427030263,2026-04-27,S006,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Member
ORD20260427030264,2026-04-27,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260427030265,2026-04-27,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260427030266,2026-04-27,S006,P006,Salt Bread,Bakery,1,3800,380,3420,Mobile Pay,Member
ORD20260427030267,2026-04-27,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260427030268,2026-04-27,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260427030269,2026-04-27,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260427030270,2026-04-27,S007,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Guest
ORD20260427030271,2026-04-27,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260427030272,2026-04-27,S007,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260427030273,2026-04-27,S007,P004,Strawberry Ade,Beverage,1,6500,650,5850,Mobile Pay,Member
ORD20260427030274,2026-04-27,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260427030275,2026-04-27,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260427030276,2026-04-27,S007,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20260427030277,2026-04-27,S007,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260427030278,2026-04-27,S007,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260427030279,2026-04-27,S007,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260427030280,2026-04-27,S008,P003,Cold Brew,Beverage,2,5800,0,11600,Mobile Pay,Member
ORD20260427030281,2026-04-27,S008,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260427030282,2026-04-27,S008,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260427030283,2026-04-27,S008,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Guest
ORD20260427030284,2026-04-27,S008,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260427030285,2026-04-27,S008,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260427030286,2026-04-27,S008,P002,Cafe Latte,Beverage,2,5200,0,10400,Credit Card,Member
ORD20260427030287,2026-04-27,S008,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260427030288,2026-04-27,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260427030289,2026-04-27,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260427030290,2026-04-27,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Cash,Member
ORD20260427030291,2026-04-27,S009,P002,Cafe Latte,Beverage,2,5200,0,10400,Credit Card,Member
ORD20260427030292,2026-04-27,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260427030293,2026-04-27,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Cash,Member
ORD20260427030294,2026-04-27,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260427030295,2026-04-27,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260427030296,2026-04-27,S009,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260427030297,2026-04-27,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260427030298,2026-04-27,S009,P004,Strawberry Ade,Beverage,1,6500,650,5850,Credit Card,Member
ORD20260427030299,2026-04-27,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Guest
ORD20260427030300,2026-04-27,S010,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260427030301,2026-04-27,S010,P005,Butter Croissant,Bakery,1,4200,420,3780,Credit Card,Member
ORD20260427030302,2026-04-27,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260427030303,2026-04-27,S010,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260427030304,2026-04-27,S010,P009,Tiramisu,Dessert,1,7200,720,6480,Credit Card,Member
ORD20260427030305,2026-04-27,S010,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260427030306,2026-04-27,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260427030307,2026-04-27,S011,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20260427030308,2026-04-27,S011,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260427030309,2026-04-27,S011,P002,Cafe Latte,Beverage,2,5200,0,10400,Credit Card,Member
ORD20260427030310,2026-04-27,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260427030311,2026-04-27,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
